"dyadid","animalid","id","day","behavior","state","time","duration","idAB","end","burstval","burstvalcume","burstvalNA","burstvalcumeNA","burstresolved","prepost","burstresolvedx","prepostx"
"B","S","128S",3,"Tailrattle","aggr",93.5249,0.767418,"A",94.292318,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Tailrattle","aggr",94.1589,0.900882,"B",95.059782,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Lunge","aggr",94.2923,0.133464,"A",94.425764,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Defensive freeze","sub",94.4258,0.433758,"A",94.859558,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Tailrattle","aggr",94.8595,1.03435,"A",95.89385,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Bite","aggr",95.0597,0.033366,"B",95.093066,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Lunge","aggr",95.0931,0.767418,"B",95.860518,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Tailrattle","aggr",95.8605,0.200196,"B",96.060696,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Defensive freeze","sub",95.8939,1.70167,"A",97.59557,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Bite","aggr",96.0607,1.8685,"B",97.9292,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Subordinate posture","sub",97.5956,0.734052,"A",98.329652,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Subordinate posture","sub",97.9292,0.233562,"B",98.162762,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Defensive freeze","sub",98.1628,0.266928,"B",98.429728,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Tailrattle","aggr",98.3296,0.567222,"A",98.896822,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Tailrattle","aggr",98.4297,0.700686,"B",99.130386,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Defensive freeze","sub",98.8968,0.934248,"A",99.831048,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Defensive freeze","sub",99.1304,0.50049,"B",99.63089,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Bite","aggr",99.6309,1.50147,"B",101.13237,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Lunge","aggr",99.8311,0.300294,"A",100.131394,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Tailrattle","aggr",100.131,0.16683,"A",100.29783,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Flee","sub",100.298,0.633954,"A",100.931954,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Tailrattle","aggr",100.932,1.16781,"A",102.09981,2,24,2,24,27,"pre",25,"pre"
"B","T","128T",3,"Tailrattle","aggr",101.132,1.96859,"B",103.10059,2,24,2,24,27,"pre",25,"pre"
"B","S","128S",3,"Lunge","aggr",121.285,0.033366,"A",121.318366,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Tailrattle","aggr",121.319,0.967614,"A",122.286614,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Defensive freeze","sub",121.652,0.066732,"B",121.718732,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",121.719,0.700686,"B",122.419686,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Bite","aggr",122.286,0.66732,"A",122.95332,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Defensive freeze","sub",122.42,0.433758,"B",122.853758,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Bite","aggr",122.854,1.13444,"B",123.98844,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Defensive freeze","sub",122.954,0.133464,"A",123.087464,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Tailrattle","aggr",123.087,1.23454,"A",124.32154,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Subordinate posture","sub",123.988,0.800784,"B",124.788784,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Bite","aggr",124.322,0.200196,"A",124.522196,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Tailrattle","aggr",124.522,0.400392,"A",124.922392,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Defensive freeze","sub",124.789,0.033366,"B",124.822366,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",124.822,1.03435,"B",125.85635,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Bite","aggr",124.922,0.900882,"A",125.822882,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Defensive freeze","sub",125.823,1.20118,"A",127.02418,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Lunge","aggr",125.857,0.100098,"B",125.957098,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",125.957,0.433758,"B",126.390758,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Bite","aggr",126.39,1.20118,"B",127.59118,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Flee","sub",127.024,1.10108,"A",128.12508,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",127.725,2.03533,"B",129.76033,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Tailrattle","aggr",128.125,0.133464,"A",128.258464,3,25,3,25,27,"pre",25,"post"
"B","S","128S",3,"Flee","sub",128.259,1.73503,"A",129.99403,3,25,3,25,27,"pre",25,"post"
"B","T","128T",3,"Flee","sub",136.934,0.900882,"B",137.834882,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Tailrattle","aggr",137.401,1.53484,"A",138.93584,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Bite","aggr",137.835,0.600588,"B",138.435588,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Defensive freeze","sub",138.436,0.533856,"B",138.969856,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Defensive freeze","sub",138.936,0.700686,"A",139.636686,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Bite","aggr",138.969,0.633954,"B",139.602954,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",139.603,0.800784,"B",140.403784,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Bite","aggr",139.637,1.50147,"A",141.13847,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",140.404,0.233562,"B",140.637562,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Flee","sub",140.638,1.06771,"B",141.70571,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Tailrattle","aggr",141.138,0.700686,"A",141.838686,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Defensive freeze","sub",141.705,0.433758,"B",142.138758,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Bite","aggr",141.839,0.233562,"A",142.072562,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Defensive freeze","sub",142.072,1.53484,"A",143.60684,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Lunge","aggr",142.139,0.467124,"B",142.606124,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Subordinate posture","sub",142.606,0.266928,"B",142.872928,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Tailrattle","aggr",142.873,2.36899,"B",145.24199,4,26,4,26,27,"pre",25,"post"
"B","S","128S",3,"Flee","sub",143.607,4.70461,"A",148.31161,4,26,4,26,27,"pre",25,"post"
"B","T","128T",3,"Flee","sub",167.197,1.03435,"B",168.23135,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",167.464,0.633954,"A",168.097954,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",168.098,0.934248,"A",169.032248,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",168.231,0.266928,"B",168.497928,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",168.498,0.83415,"B",169.33215,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",169.332,0.467124,"B",169.799124,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",169.499,0.700686,"A",170.199686,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",169.8,0.900882,"B",170.700882,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",170.2,0.467124,"A",170.667124,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",170.667,1.93523,"A",172.60223,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",170.7,0.567222,"B",171.267222,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",171.268,0.367026,"B",171.635026,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",171.635,1.26791,"B",172.90291,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",172.869,0.433758,"A",173.302758,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",172.903,0.400392,"B",173.303392,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",173.303,1.33464,"A",174.63764,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",173.303,0.033366,"B",173.336366,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",173.336,4.60451,"B",177.94051,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Defensive freeze","sub",174.638,2.53582,"A",177.17382,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",177.941,0.467124,"B",178.408124,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",178.408,0.200196,"B",178.608196,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",178.475,0.266928,"A",178.741928,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",178.608,0.66732,"B",179.27532,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",178.742,0.700686,"A",179.442686,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",179.276,0.467124,"B",179.743124,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",179.743,0.33366,"B",180.07666,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",180.076,1.23454,"B",181.31054,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",180.343,0.16683,"A",180.50983,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",180.51,0.900882,"A",181.410882,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",181.311,0.266928,"B",181.577928,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",181.411,0.233562,"A",181.644562,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",181.578,0.734052,"B",182.312052,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",181.645,0.33366,"A",181.97866,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",182.312,0.400392,"B",182.712392,5,27,5,27,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",182.545,3.80372,"A",186.34872,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",182.712,0.133464,"B",182.845464,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",182.846,0.600588,"B",183.446588,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",183.446,1.60157,"B",185.04757,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",185.048,3.57016,"B",188.61816,5,27,5,27,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",280.875,0.33366,"B",281.20866,NA,NA,6,28,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",398.123,0.467124,"B",398.590124,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",398.59,0.266928,"B",398.856928,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",398.857,1.40137,"B",400.25837,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Lunge","aggr",400.259,0.100098,"B",400.359098,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",400.359,1.10108,"B",401.46008,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",400.392,0.734052,"A",401.126052,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",401.126,0.133464,"A",401.259464,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",401.26,0.700686,"A",401.960686,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",401.46,2.96957,"B",404.42957,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",406.231,0.400392,"B",406.631392,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",406.465,0.433758,"A",406.898758,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",406.631,0.600588,"B",407.231588,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",406.898,0.767418,"A",407.665418,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",407.232,1.30127,"B",408.53327,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Defensive freeze","sub",407.666,0.934248,"A",408.600248,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",408.533,0.700686,"B",409.233686,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",408.6,0.200196,"A",408.800196,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",408.8,1.16781,"A",409.96781,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",409.234,2.63591,"B",411.86991,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Lunge","aggr",413.605,1.00098,"A",414.60598,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",413.872,0.83415,"B",414.70615,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",414.606,1.00098,"A",415.60698,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",414.706,0.16683,"B",414.87283,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",414.873,0.900882,"B",415.773882,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",415.607,0.33366,"A",415.94066,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",415.774,2.06869,"B",417.84269,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",417.842,0.800784,"B",418.642784,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",418.176,0.400392,"A",418.576392,6,28,6,28,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",418.576,0.567222,"A",419.143222,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",418.643,3.10304,"B",421.74604,6,28,6,28,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",439.997,5.83905,"B",445.83605,NA,NA,7,29,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",442.3,0.734052,"A",443.034052,NA,NA,7,29,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",445.836,0.567222,"B",446.403222,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",446.404,0.734052,"B",447.138052,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",446.704,0.200196,"A",446.904196,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",446.904,0.50049,"A",447.40449,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",447.138,2.00196,"B",449.13996,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",448.005,0.800784,"A",448.805784,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",448.806,0.200196,"A",449.006196,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",449.006,0.16683,"A",449.17283,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",449.14,0.367026,"B",449.507026,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",449.507,0.934248,"B",450.441248,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",449.941,0.934248,"A",450.875248,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",450.441,0.934248,"B",451.375248,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",451.375,1.4681,"B",452.8431,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",452.843,1.6683,"B",454.5113,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",454.512,3.77036,"B",458.28236,7,29,7,29,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",454.545,1.03435,"A",455.57935,7,29,7,29,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",458.282,2.93621,"B",461.21821,NA,NA,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",776.594,0.800784,"A",777.394784,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",776.994,0.200196,"B",777.194196,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",777.194,0.266928,"B",777.460928,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",777.461,0.800784,"B",778.261784,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",777.495,1.13444,"A",778.62944,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",778.262,0.367026,"B",778.629026,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",778.629,0.033366,"B",778.662366,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",778.662,0.567222,"B",779.229222,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",779.096,0.467124,"A",779.563124,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",779.23,0.033366,"B",779.263366,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",779.263,0.233562,"B",779.496562,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",779.496,0.800784,"B",780.296784,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Defensive freeze","sub",779.563,0.66732,"A",780.23032,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",780.231,0.467124,"A",780.698124,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",780.297,1.23454,"B",781.53154,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",780.698,0.700686,"A",781.398686,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Lunge","aggr",781.398,0.033366,"A",781.431366,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",781.432,0.467124,"A",781.899124,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",781.532,0.433758,"B",781.965758,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",781.966,2.00196,"B",783.96796,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",782.099,0.934248,"A",783.033248,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",783.033,1.00098,"A",784.03398,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",783.968,0.533856,"B",784.501856,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",784.034,0.934248,"A",784.968248,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",784.501,1.96859,"B",786.46959,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",784.969,1.20118,"A",786.17018,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Lunge","aggr",787.771,0.66732,"A",788.43832,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",788.372,2.06869,"B",790.44069,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",788.439,0.934248,"A",789.373248,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",789.54,1.26791,"A",790.80791,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",790.441,1.16781,"B",791.60881,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",791.341,0.16683,"A",791.50783,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",791.508,0.633954,"A",792.141954,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",791.608,0.867516,"B",792.475516,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",792.142,0.300294,"A",792.442294,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",792.443,1.70167,"A",794.14467,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",792.476,2.06869,"B",794.54469,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Lunge","aggr",794.144,0.83415,"A",794.97815,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",794.545,0.266928,"B",794.811928,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",794.811,0.900882,"B",795.711882,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",795.112,0.700686,"A",795.812686,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",795.712,0.200196,"B",795.912196,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",795.812,0.066732,"A",795.878732,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",795.879,2.23552,"A",798.11452,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",795.913,0.734052,"B",796.647052,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Subordinate posture","sub",796.647,4.47104,"B",801.11804,8,30,8,30,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",798.348,3.73699,"A",802.08499,8,30,8,30,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",805.489,5.83905,"B",811.32805,NA,NA,9,31,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",906.688,0.867516,"A",907.555516,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",907.555,0.66732,"A",908.22232,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",908.223,2.80274,"A",911.02574,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",909.09,0.133464,"B",909.223464,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",909.223,0.367026,"B",909.590026,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",909.591,1.43474,"B",911.02574,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",911.025,0.633954,"A",911.658954,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",911.025,0.100098,"B",911.125098,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",911.125,0.233562,"B",911.358562,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",911.359,0.133464,"B",911.492464,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",911.492,0.934248,"B",912.426248,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",912.06,0.633954,"A",912.693954,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",912.427,0.266928,"B",912.693928,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",912.694,0.033366,"A",912.727366,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",912.694,1.03435,"B",913.72835,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Lunge","aggr",912.727,0.867516,"A",913.594516,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Lunge","aggr",913.594,0.033366,"A",913.627366,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",913.628,1.23454,"A",914.86254,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",913.728,1.70167,"B",915.42967,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",914.862,0.50049,"A",915.36249,9,31,9,31,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",915.363,0.900882,"A",916.263882,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Bite","aggr",915.43,0.467124,"B",915.897124,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",915.897,1.40137,"B",917.29837,9,31,9,31,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",967.447,2.70265,"B",970.14965,NA,NA,10,32,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",997.343,1.73503,"A",999.07803,NA,NA,10,32,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",997.477,0.600588,"B",998.077588,NA,NA,10,32,27,"post",25,"post"
"B","T","128T",3,"Tailrattle","aggr",998.077,3.47006,"B",1001.54706,NA,NA,10,32,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",1099.44,0.700686,"A",1100.140686,10,32,10,32,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",1100.14,0.33366,"A",1100.47366,10,32,10,32,27,"post",25,"post"
"B","T","128T",3,"Flee","sub",1100.31,0.934248,"B",1101.244248,10,32,10,32,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",1100.48,0.367026,"A",1100.847026,10,32,10,32,27,"post",25,"post"
"B","S","128S",3,"Defensive freeze","sub",1100.84,0.300294,"A",1101.140294,10,32,10,32,27,"post",25,"post"
"B","S","128S",3,"Tailrattle","aggr",1101.14,0.66732,"A",1101.80732,10,32,10,32,27,"post",25,"post"
"B","T","128T",3,"Defensive freeze","sub",1101.24,0.967614,"B",1102.207614,10,32,10,32,27,"post",25,"post"
"B","S","128S",3,"Bite","aggr",1101.81,0.467124,"A",1102.277124,10,32,10,32,27,"post",25,"post"
